pygame 2.5.1 (SDL 2.28.2, Python 3.7.13)
Hello from the pygame community. https://www.pygame.org/contribute.html
INFO: listening to server localhost:2000
Example of automatic vehicle control from client side.
waypoint: Location(x=-19.400000, y=243.600006, z=0.100000)
run_step waypoint loc: Location(x=-17.980822, y=393.001221, z=0.000000)
run_step waypoint loc: Location(x=-17.980822, y=393.001221, z=0.000000)
run_step waypoint loc: Location(x=-17.980822, y=393.001221, z=0.000000)
run_step waypoint loc: Location(x=-17.980822, y=393.001221, z=0.000000)
run_step waypoint loc: Location(x=-17.976006, y=395.204620, z=0.000000)
run_step waypoint loc: Location(x=-17.976006, y=395.204620, z=0.000000)
run_step waypoint loc: Location(x=-17.976006, y=395.204620, z=0.000000)
run_step waypoint loc: Location(x=-17.976006, y=395.204620, z=0.000000)
run_step waypoint loc: Location(x=-17.976006, y=395.204620, z=0.000000)
run_step waypoint loc: Location(x=-17.714119, y=397.392395, z=0.000000)
run_step waypoint loc: Location(x=-17.714119, y=397.392395, z=0.000000)
run_step waypoint loc: Location(x=-17.714119, y=397.392395, z=0.000000)
run_step waypoint loc: Location(x=-17.714119, y=397.392395, z=0.000000)
run_step waypoint loc: Location(x=-17.714119, y=397.392395, z=0.000000)
run_step waypoint loc: Location(x=-17.198734, y=399.534698, z=0.000000)
run_step waypoint loc: Location(x=-17.198734, y=399.534698, z=0.000000)
run_step waypoint loc: Location(x=-17.198734, y=399.534698, z=0.000000)
run_step waypoint loc: Location(x=-17.198734, y=399.534698, z=0.000000)
run_step waypoint loc: Location(x=-17.198734, y=399.534698, z=0.000000)
run_step waypoint loc: Location(x=-17.198734, y=399.534698, z=0.000000)
run_step waypoint loc: Location(x=-16.436893, y=401.602203, z=0.000000)
run_step waypoint loc: Location(x=-16.436893, y=401.602203, z=0.000000)
run_step waypoint loc: Location(x=-16.436893, y=401.602203, z=0.000000)
run_step waypoint loc: Location(x=-16.436893, y=401.602203, z=0.000000)
run_step waypoint loc: Location(x=-16.436893, y=401.602203, z=0.000000)
run_step waypoint loc: Location(x=-15.439005, y=403.566711, z=0.000000)
run_step waypoint loc: Location(x=-15.439005, y=403.566711, z=0.000000)
run_step waypoint loc: Location(x=-15.439005, y=403.566711, z=0.000000)
run_step waypoint loc: Location(x=-15.439005, y=403.566711, z=0.000000)
run_step waypoint loc: Location(x=-15.439005, y=403.566711, z=0.000000)
run_step waypoint loc: Location(x=-14.218705, y=405.401306, z=0.000000)
run_step waypoint loc: Location(x=-14.218705, y=405.401306, z=0.000000)
run_step waypoint loc: Location(x=-14.218705, y=405.401306, z=0.000000)
run_step waypoint loc: Location(x=-14.218705, y=405.401306, z=0.000000)
run_step waypoint loc: Location(x=-14.218705, y=405.401306, z=0.000000)
run_step waypoint loc: Location(x=-12.792664, y=407.081085, z=0.000000)
run_step waypoint loc: Location(x=-12.792664, y=407.081085, z=0.000000)
run_step waypoint loc: Location(x=-12.792664, y=407.081085, z=0.000000)
run_step waypoint loc: Location(x=-12.792664, y=407.081085, z=0.000000)
run_step waypoint loc: Location(x=-12.792664, y=407.081085, z=0.000000)
run_step waypoint loc: Location(x=-12.792664, y=407.081085, z=0.000000)
run_step waypoint loc: Location(x=-11.180365, y=408.582886, z=0.000000)
run_step waypoint loc: Location(x=-11.180365, y=408.582886, z=0.000000)
run_step waypoint loc: Location(x=-11.180365, y=408.582886, z=0.000000)
run_step waypoint loc: Location(x=-11.180365, y=408.582886, z=0.000000)
run_step waypoint loc: Location(x=-11.180365, y=408.582886, z=0.000000)
run_step waypoint loc: Location(x=-9.509200, y=409.867462, z=0.000000)
run_step waypoint loc: Location(x=-9.509200, y=409.867462, z=0.000000)
run_step waypoint loc: Location(x=-9.509200, y=409.867462, z=0.000000)
run_step waypoint loc: Location(x=-9.509200, y=409.867462, z=0.000000)
run_step waypoint loc: Location(x=-9.509200, y=409.867462, z=0.000000)
run_step waypoint loc: Location(x=-7.634266, y=411.058777, z=0.000000)
run_step waypoint loc: Location(x=-7.634266, y=411.058777, z=0.000000)
run_step waypoint loc: Location(x=-7.634266, y=411.058777, z=0.000000)
run_step waypoint loc: Location(x=-7.634266, y=411.058777, z=0.000000)
run_step waypoint loc: Location(x=-7.634266, y=411.058777, z=0.000000)
run_step waypoint loc: Location(x=-5.623186, y=412.002289, z=0.000000)
run_step waypoint loc: Location(x=-5.623186, y=412.002289, z=0.000000)
run_step waypoint loc: Location(x=-5.623186, y=412.002289, z=0.000000)
run_step waypoint loc: Location(x=-5.623186, y=412.002289, z=0.000000)
run_step waypoint loc: Location(x=-5.623186, y=412.002289, z=0.000000)
run_step waypoint loc: Location(x=-5.623186, y=412.002289, z=0.000000)
run_step waypoint loc: Location(x=-3.508544, y=412.682678, z=0.000000)
run_step waypoint loc: Location(x=-3.508544, y=412.682678, z=0.000000)
run_step waypoint loc: Location(x=-3.508544, y=412.682678, z=0.000000)
run_step waypoint loc: Location(x=-3.508544, y=412.682678, z=0.000000)
run_step waypoint loc: Location(x=-3.508544, y=412.682678, z=0.000000)
run_step waypoint loc: Location(x=-1.324605, y=413.088928, z=0.000000)
run_step waypoint loc: Location(x=-1.324605, y=413.088928, z=0.000000)
run_step waypoint loc: Location(x=-1.324605, y=413.088928, z=0.000000)
run_step waypoint loc: Location(x=-1.324605, y=413.088928, z=0.000000)
run_step waypoint loc: Location(x=-1.324605, y=413.088928, z=0.000000)
run_step waypoint loc: Location(x=-1.324605, y=413.088928, z=0.000000)
run_step waypoint loc: Location(x=0.893249, y=413.214447, z=0.000000)
run_step waypoint loc: Location(x=0.893249, y=413.214447, z=0.000000)
run_step waypoint loc: Location(x=0.893249, y=413.214447, z=0.000000)
run_step waypoint loc: Location(x=0.893249, y=413.214447, z=0.000000)
run_step waypoint loc: Location(x=0.893249, y=413.214447, z=0.000000)
run_step waypoint loc: Location(x=3.109082, y=413.057220, z=0.000000)
run_step waypoint loc: Location(x=3.109082, y=413.057220, z=0.000000)
run_step waypoint loc: Location(x=3.109082, y=413.057220, z=0.000000)
run_step waypoint loc: Location(x=3.109082, y=413.057220, z=0.000000)
run_step waypoint loc: Location(x=3.109082, y=413.057220, z=0.000000)
run_step waypoint loc: Location(x=5.286992, y=412.619812, z=0.000000)
run_step waypoint loc: Location(x=5.286992, y=412.619812, z=0.000000)
run_step waypoint loc: Location(x=5.286992, y=412.619812, z=0.000000)
run_step waypoint loc: Location(x=5.286992, y=412.619812, z=0.000000)
run_step waypoint loc: Location(x=5.286992, y=412.619812, z=0.000000)
run_step waypoint loc: Location(x=7.391692, y=411.909241, z=0.000000)
run_step waypoint loc: Location(x=7.391692, y=411.909241, z=0.000000)
run_step waypoint loc: Location(x=7.391692, y=411.909241, z=0.000000)
run_step waypoint loc: Location(x=7.391692, y=411.909241, z=0.000000)
run_step waypoint loc: Location(x=7.391692, y=411.909241, z=0.000000)
run_step waypoint loc: Location(x=7.391692, y=411.909241, z=0.000000)
run_step waypoint loc: Location(x=9.389080, y=410.937134, z=0.000000)
run_step waypoint loc: Location(x=9.389080, y=410.937134, z=0.000000)
run_step waypoint loc: Location(x=9.389080, y=410.937134, z=0.000000)
run_step waypoint loc: Location(x=9.389080, y=410.937134, z=0.000000)
run_step waypoint loc: Location(x=9.389080, y=410.937134, z=0.000000)
run_step waypoint loc: Location(x=11.246796, y=409.719116, z=0.000000)
run_step waypoint loc: Location(x=11.246796, y=409.719116, z=0.000000)
run_step waypoint loc: Location(x=11.246796, y=409.719116, z=0.000000)
run_step waypoint loc: Location(x=11.246796, y=409.719116, z=0.000000)
run_step waypoint loc: Location(x=11.246796, y=409.719116, z=0.000000)
run_step waypoint loc: Location(x=11.246796, y=409.719116, z=0.000000)
run_step waypoint loc: Location(x=12.924101, y=408.297668, z=0.000000)
run_step waypoint loc: Location(x=12.924101, y=408.297668, z=0.000000)
run_step waypoint loc: Location(x=12.924101, y=408.297668, z=0.000000)
run_step waypoint loc: Location(x=12.924101, y=408.297668, z=0.000000)
run_step waypoint loc: Location(x=12.924101, y=408.297668, z=0.000000)
run_step waypoint loc: Location(x=14.429188, y=406.709717, z=0.000000)
run_step waypoint loc: Location(x=14.429188, y=406.709717, z=0.000000)
run_step waypoint loc: Location(x=14.429188, y=406.709717, z=0.000000)
run_step waypoint loc: Location(x=14.429188, y=406.709717, z=0.000000)
run_step waypoint loc: Location(x=14.429188, y=406.709717, z=0.000000)
run_step waypoint loc: Location(x=15.754435, y=404.968933, z=0.000000)
run_step waypoint loc: Location(x=15.754435, y=404.968933, z=0.000000)
run_step waypoint loc: Location(x=15.754435, y=404.968933, z=0.000000)
run_step waypoint loc: Location(x=15.754435, y=404.968933, z=0.000000)
run_step waypoint loc: Location(x=15.754435, y=404.968933, z=0.000000)
run_step waypoint loc: Location(x=16.884411, y=403.095490, z=0.000000)
run_step waypoint loc: Location(x=16.884411, y=403.095490, z=0.000000)
run_step waypoint loc: Location(x=16.884411, y=403.095490, z=0.000000)
run_step waypoint loc: Location(x=16.884411, y=403.095490, z=0.000000)
run_step waypoint loc: Location(x=16.884411, y=403.095490, z=0.000000)
run_step waypoint loc: Location(x=16.884411, y=403.095490, z=0.000000)
run_step waypoint loc: Location(x=17.805969, y=401.111206, z=0.000000)
run_step waypoint loc: Location(x=17.805969, y=401.111206, z=0.000000)
run_step waypoint loc: Location(x=17.805969, y=401.111206, z=0.000000)
run_step waypoint loc: Location(x=17.805969, y=401.111206, z=0.000000)
run_step waypoint loc: Location(x=17.805969, y=401.111206, z=0.000000)
run_step waypoint loc: Location(x=18.508369, y=399.039154, z=0.000000)
run_step waypoint loc: Location(x=18.508369, y=399.039154, z=0.000000)
run_step waypoint loc: Location(x=18.508369, y=399.039154, z=0.000000)
run_step waypoint loc: Location(x=18.508369, y=399.039154, z=0.000000)
run_step waypoint loc: Location(x=18.508369, y=399.039154, z=0.000000)
run_step waypoint loc: Location(x=18.983444, y=396.903534, z=0.000000)
run_step waypoint loc: Location(x=18.983444, y=396.903534, z=0.000000)
run_step waypoint loc: Location(x=18.983444, y=396.903534, z=0.000000)
run_step waypoint loc: Location(x=18.983444, y=396.903534, z=0.000000)
run_step waypoint loc: Location(x=18.983444, y=396.903534, z=0.000000)
run_step waypoint loc: Location(x=19.225658, y=394.729095, z=0.000000)
run_step waypoint loc: Location(x=19.225658, y=394.729095, z=0.000000)
run_step waypoint loc: Location(x=19.225658, y=394.729095, z=0.000000)
run_step waypoint loc: Location(x=19.225658, y=394.729095, z=0.000000)
run_step waypoint loc: Location(x=19.225658, y=394.729095, z=0.000000)
run_step waypoint loc: Location(x=19.225658, y=394.729095, z=0.000000)
run_step waypoint loc: Location(x=19.232193, y=392.541260, z=0.000000)
run_step waypoint loc: Location(x=19.232193, y=392.541260, z=0.000000)
run_step waypoint loc: Location(x=19.232193, y=392.541260, z=0.000000)
run_step waypoint loc: Location(x=19.232193, y=392.541260, z=0.000000)
run_step waypoint loc: Location(x=19.232193, y=392.541260, z=0.000000)
run_step waypoint loc: Location(x=19.002972, y=390.365509, z=0.000000)
run_step waypoint loc: Location(x=19.002972, y=390.365509, z=0.000000)
run_step waypoint loc: Location(x=19.002972, y=390.365509, z=0.000000)
run_step waypoint loc: Location(x=19.002972, y=390.365509, z=0.000000)
run_step waypoint loc: Location(x=19.002972, y=390.365509, z=0.000000)
run_step waypoint loc: Location(x=18.540659, y=388.227051, z=0.000000)
run_step waypoint loc: Location(x=18.540659, y=388.227051, z=0.000000)
run_step waypoint loc: Location(x=18.540659, y=388.227051, z=0.000000)
run_step waypoint loc: Location(x=18.540659, y=388.227051, z=0.000000)
run_step waypoint loc: Location(x=18.540659, y=388.227051, z=0.000000)
run_step waypoint loc: Location(x=17.976044, y=386.287018, z=0.000000)
run_step waypoint loc: Location(x=17.976044, y=386.287018, z=0.000000)
run_step waypoint loc: Location(x=17.976044, y=386.287018, z=0.000000)
run_step waypoint loc: Location(x=17.976044, y=386.287018, z=0.000000)
run_step waypoint loc: Location(x=17.976044, y=386.287018, z=0.000000)
run_step waypoint loc: Location(x=17.448059, y=384.385986, z=0.000000)
run_step waypoint loc: Location(x=17.448059, y=384.385986, z=0.000000)
run_step waypoint loc: Location(x=17.448059, y=384.385986, z=0.000000)
run_step waypoint loc: Location(x=17.448059, y=384.385986, z=0.000000)
run_step waypoint loc: Location(x=17.448059, y=384.385986, z=0.000000)
run_step waypoint loc: Location(x=16.949434, y=382.477020, z=0.000000)
run_step waypoint loc: Location(x=16.949434, y=382.477020, z=0.000000)
run_step waypoint loc: Location(x=16.949434, y=382.477020, z=0.000000)
run_step waypoint loc: Location(x=16.949434, y=382.477020, z=0.000000)
run_step waypoint loc: Location(x=16.949434, y=382.477020, z=0.000000)
run_step waypoint loc: Location(x=16.480291, y=380.560577, z=0.000000)
run_step waypoint loc: Location(x=16.480291, y=380.560577, z=0.000000)
run_step waypoint loc: Location(x=16.480291, y=380.560577, z=0.000000)
run_step waypoint loc: Location(x=16.480291, y=380.560577, z=0.000000)
run_step waypoint loc: Location(x=16.480291, y=380.560577, z=0.000000)
run_step waypoint loc: Location(x=16.040728, y=378.637146, z=0.000000)
run_step waypoint loc: Location(x=16.040728, y=378.637146, z=0.000000)
run_step waypoint loc: Location(x=16.040728, y=378.637146, z=0.000000)
run_step waypoint loc: Location(x=16.040728, y=378.637146, z=0.000000)
run_step waypoint loc: Location(x=15.630864, y=376.707184, z=0.000000)
run_step waypoint loc: Location(x=15.630864, y=376.707184, z=0.000000)
run_step waypoint loc: Location(x=15.630864, y=376.707184, z=0.000000)
run_step waypoint loc: Location(x=15.630864, y=376.707184, z=0.000000)
run_step waypoint loc: Location(x=15.630864, y=376.707184, z=0.000000)
run_step waypoint loc: Location(x=15.630864, y=376.707184, z=0.000000)
run_step waypoint loc: Location(x=15.250790, y=374.771149, z=0.000000)
run_step waypoint loc: Location(x=15.250790, y=374.771149, z=0.000000)
run_step waypoint loc: Location(x=15.250790, y=374.771149, z=0.000000)
run_step waypoint loc: Location(x=15.250790, y=374.771149, z=0.000000)
run_step waypoint loc: Location(x=14.900589, y=372.829468, z=0.000000)
run_step waypoint loc: Location(x=14.900589, y=372.829468, z=0.000000)
run_step waypoint loc: Location(x=14.900589, y=372.829468, z=0.000000)
run_step waypoint loc: Location(x=14.900589, y=372.829468, z=0.000000)
run_step waypoint loc: Location(x=14.900589, y=372.829468, z=0.000000)
run_step waypoint loc: Location(x=14.580359, y=370.882599, z=0.000000)
run_step waypoint loc: Location(x=14.580359, y=370.882599, z=0.000000)
run_step waypoint loc: Location(x=14.580359, y=370.882599, z=0.000000)
run_step waypoint loc: Location(x=14.580359, y=370.882599, z=0.000000)
run_step waypoint loc: Location(x=14.580359, y=370.882599, z=0.000000)
run_step waypoint loc: Location(x=14.290166, y=368.931061, z=0.000000)
run_step waypoint loc: Location(x=14.290166, y=368.931061, z=0.000000)
run_step waypoint loc: Location(x=14.290166, y=368.931061, z=0.000000)
run_step waypoint loc: Location(x=14.290166, y=368.931061, z=0.000000)
run_step waypoint loc: Location(x=14.290166, y=368.931061, z=0.000000)
run_step waypoint loc: Location(x=14.030079, y=366.975250, z=0.000000)
run_step waypoint loc: Location(x=14.030079, y=366.975250, z=0.000000)
run_step waypoint loc: Location(x=14.030079, y=366.975250, z=0.000000)
run_step waypoint loc: Location(x=14.030079, y=366.975250, z=0.000000)
run_step waypoint loc: Location(x=13.800159, y=365.015656, z=0.000000)
run_step waypoint loc: Location(x=13.800159, y=365.015656, z=0.000000)
run_step waypoint loc: Location(x=13.800159, y=365.015656, z=0.000000)
run_step waypoint loc: Location(x=13.800159, y=365.015656, z=0.000000)
run_step waypoint loc: Location(x=13.800159, y=365.015656, z=0.000000)
run_step waypoint loc: Location(x=13.421304, y=361.285767, z=0.000000)
run_step waypoint loc: Location(x=13.421304, y=361.285767, z=0.000000)
run_step waypoint loc: Location(x=13.421304, y=361.285767, z=0.000000)
run_step waypoint loc: Location(x=13.421304, y=361.285767, z=0.000000)
run_step waypoint loc: Location(x=13.421304, y=361.285767, z=0.000000)
run_step waypoint loc: Location(x=13.421304, y=361.285767, z=0.000000)
run_step waypoint loc: Location(x=13.421304, y=361.285767, z=0.000000)
run_step waypoint loc: Location(x=13.421304, y=361.285767, z=0.000000)
run_step waypoint loc: Location(x=13.421304, y=361.285767, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.126430, y=348.478699, z=0.000000)
run_step waypoint loc: Location(x=9.160574, y=345.235535, z=0.000000)
run_step waypoint loc: Location(x=9.160574, y=345.235535, z=0.000000)
run_step waypoint loc: Location(x=9.160574, y=345.235535, z=0.000000)
run_step waypoint loc: Location(x=9.160574, y=345.235535, z=0.000000)
run_step waypoint loc: Location(x=9.160574, y=345.235535, z=0.000000)
run_step waypoint loc: Location(x=9.160574, y=345.235535, z=0.000000)
run_step waypoint loc: Location(x=9.160574, y=345.235535, z=0.000000)
run_step waypoint loc: Location(x=9.160574, y=345.235535, z=0.000000)
run_step waypoint loc: Location(x=9.181629, y=343.235657, z=0.000000)
run_step waypoint loc: Location(x=9.181629, y=343.235657, z=0.000000)
run_step waypoint loc: Location(x=9.181629, y=343.235657, z=0.000000)
run_step waypoint loc: Location(x=9.181629, y=343.235657, z=0.000000)
run_step waypoint loc: Location(x=9.181629, y=343.235657, z=0.000000)
run_step waypoint loc: Location(x=9.202684, y=341.235748, z=0.000000)
run_step waypoint loc: Location(x=9.202684, y=341.235748, z=0.000000)
run_step waypoint loc: Location(x=9.202684, y=341.235748, z=0.000000)
run_step waypoint loc: Location(x=9.202684, y=341.235748, z=0.000000)
run_step waypoint loc: Location(x=9.202684, y=341.235748, z=0.000000)
run_step waypoint loc: Location(x=9.223740, y=339.235870, z=0.000000)
run_step waypoint loc: Location(x=9.223740, y=339.235870, z=0.000000)
run_step waypoint loc: Location(x=9.223740, y=339.235870, z=0.000000)
run_step waypoint loc: Location(x=9.223740, y=339.235870, z=0.000000)
run_step waypoint loc: Location(x=9.244796, y=337.235992, z=0.000000)
run_step waypoint loc: Location(x=9.244796, y=337.235992, z=0.000000)
run_step waypoint loc: Location(x=9.244796, y=337.235992, z=0.000000)
run_step waypoint loc: Location(x=9.244796, y=337.235992, z=0.000000)
run_step waypoint loc: Location(x=9.244796, y=337.235992, z=0.000000)
run_step waypoint loc: Location(x=9.265851, y=335.236084, z=0.000000)
run_step waypoint loc: Location(x=9.265851, y=335.236084, z=0.000000)
run_step waypoint loc: Location(x=9.265851, y=335.236084, z=0.000000)
run_step waypoint loc: Location(x=9.265851, y=335.236084, z=0.000000)
run_step waypoint loc: Location(x=9.265851, y=335.236084, z=0.000000)
run_step waypoint loc: Location(x=9.286906, y=333.236206, z=0.000000)
run_step waypoint loc: Location(x=9.286906, y=333.236206, z=0.000000)
run_step waypoint loc: Location(x=9.286906, y=333.236206, z=0.000000)
run_step waypoint loc: Location(x=9.286906, y=333.236206, z=0.000000)
run_step waypoint loc: Location(x=9.286906, y=333.236206, z=0.000000)
run_step waypoint loc: Location(x=9.307962, y=331.236298, z=0.000000)
run_step waypoint loc: Location(x=9.307962, y=331.236298, z=0.000000)
run_step waypoint loc: Location(x=9.307962, y=331.236298, z=0.000000)
run_step waypoint loc: Location(x=9.307962, y=331.236298, z=0.000000)
run_step waypoint loc: Location(x=9.307962, y=331.236298, z=0.000000)
run_step waypoint loc: Location(x=9.329018, y=329.236420, z=0.000000)
run_step waypoint loc: Location(x=9.329018, y=329.236420, z=0.000000)
run_step waypoint loc: Location(x=9.329018, y=329.236420, z=0.000000)
run_step waypoint loc: Location(x=9.329018, y=329.236420, z=0.000000)
run_step waypoint loc: Location(x=9.329018, y=329.236420, z=0.000000)
run_step waypoint loc: Location(x=9.350073, y=327.236542, z=0.000000)
run_step waypoint loc: Location(x=9.350073, y=327.236542, z=0.000000)
run_step waypoint loc: Location(x=9.350073, y=327.236542, z=0.000000)
run_step waypoint loc: Location(x=9.350073, y=327.236542, z=0.000000)
run_step waypoint loc: Location(x=9.371128, y=325.236633, z=0.000000)
run_step waypoint loc: Location(x=9.371128, y=325.236633, z=0.000000)
run_step waypoint loc: Location(x=9.371128, y=325.236633, z=0.000000)
run_step waypoint loc: Location(x=9.371128, y=325.236633, z=0.000000)
run_step waypoint loc: Location(x=9.371128, y=325.236633, z=0.000000)
run_step waypoint loc: Location(x=9.371128, y=325.236633, z=0.000000)
run_step waypoint loc: Location(x=9.392183, y=323.236755, z=0.000000)
run_step waypoint loc: Location(x=9.392183, y=323.236755, z=0.000000)
run_step waypoint loc: Location(x=9.392183, y=323.236755, z=0.000000)
run_step waypoint loc: Location(x=9.392183, y=323.236755, z=0.000000)
run_step waypoint loc: Location(x=9.413239, y=321.236877, z=0.000000)
run_step waypoint loc: Location(x=9.413239, y=321.236877, z=0.000000)
run_step waypoint loc: Location(x=9.413239, y=321.236877, z=0.000000)
run_step waypoint loc: Location(x=9.413239, y=321.236877, z=0.000000)
run_step waypoint loc: Location(x=9.413239, y=321.236877, z=0.000000)
run_step waypoint loc: Location(x=9.434295, y=319.236969, z=0.000000)
run_step waypoint loc: Location(x=9.434295, y=319.236969, z=0.000000)
run_step waypoint loc: Location(x=9.434295, y=319.236969, z=0.000000)
run_step waypoint loc: Location(x=9.434295, y=319.236969, z=0.000000)
run_step waypoint loc: Location(x=9.434295, y=319.236969, z=0.000000)
run_step waypoint loc: Location(x=9.455350, y=317.237091, z=0.000000)
run_step waypoint loc: Location(x=9.455350, y=317.237091, z=0.000000)
run_step waypoint loc: Location(x=9.455350, y=317.237091, z=0.000000)
run_step waypoint loc: Location(x=9.455350, y=317.237091, z=0.000000)
run_step waypoint loc: Location(x=9.455350, y=317.237091, z=0.000000)
run_step waypoint loc: Location(x=9.476406, y=315.237213, z=0.000000)
run_step waypoint loc: Location(x=9.476406, y=315.237213, z=0.000000)
run_step waypoint loc: Location(x=9.476406, y=315.237213, z=0.000000)
run_step waypoint loc: Location(x=9.476406, y=315.237213, z=0.000000)
run_step waypoint loc: Location(x=9.476406, y=315.237213, z=0.000000)
run_step waypoint loc: Location(x=9.497461, y=313.237305, z=0.000000)
run_step waypoint loc: Location(x=9.497461, y=313.237305, z=0.000000)
run_step waypoint loc: Location(x=9.497461, y=313.237305, z=0.000000)
run_step waypoint loc: Location(x=9.497461, y=313.237305, z=0.000000)
run_step waypoint loc: Location(x=9.497461, y=313.237305, z=0.000000)
run_step waypoint loc: Location(x=9.518517, y=311.237427, z=0.000000)
run_step waypoint loc: Location(x=9.518517, y=311.237427, z=0.000000)
run_step waypoint loc: Location(x=9.518517, y=311.237427, z=0.000000)
run_step waypoint loc: Location(x=9.518517, y=311.237427, z=0.000000)
run_step waypoint loc: Location(x=9.518517, y=311.237427, z=0.000000)
run_step waypoint loc: Location(x=9.539572, y=309.237518, z=0.000000)
run_step waypoint loc: Location(x=9.539572, y=309.237518, z=0.000000)
run_step waypoint loc: Location(x=9.539572, y=309.237518, z=0.000000)
run_step waypoint loc: Location(x=9.539572, y=309.237518, z=0.000000)
run_step waypoint loc: Location(x=9.560627, y=307.237640, z=0.000000)
run_step waypoint loc: Location(x=9.560627, y=307.237640, z=0.000000)
run_step waypoint loc: Location(x=9.560627, y=307.237640, z=0.000000)
run_step waypoint loc: Location(x=9.560627, y=307.237640, z=0.000000)
run_step waypoint loc: Location(x=9.560627, y=307.237640, z=0.000000)
run_step waypoint loc: Location(x=9.580701, y=305.217682, z=0.000000)
run_step waypoint loc: Location(x=9.580701, y=305.217682, z=0.000000)
run_step waypoint loc: Location(x=9.580701, y=305.217682, z=0.000000)
run_step waypoint loc: Location(x=9.580701, y=305.217682, z=0.000000)
run_step waypoint loc: Location(x=9.580701, y=305.217682, z=0.000000)
run_step waypoint loc: Location(x=9.593632, y=303.180725, z=0.000000)
run_step waypoint loc: Location(x=9.593632, y=303.180725, z=0.000000)
run_step waypoint loc: Location(x=9.593632, y=303.180725, z=0.000000)
run_step waypoint loc: Location(x=9.593632, y=303.180725, z=0.000000)
run_step waypoint loc: Location(x=9.593632, y=303.180725, z=0.000000)
run_step waypoint loc: Location(x=9.598450, y=301.143707, z=0.000000)
run_step waypoint loc: Location(x=9.598450, y=301.143707, z=0.000000)
run_step waypoint loc: Location(x=9.598450, y=301.143707, z=0.000000)
run_step waypoint loc: Location(x=9.598450, y=301.143707, z=0.000000)
run_step waypoint loc: Location(x=9.598450, y=301.143707, z=0.000000)
run_step waypoint loc: Location(x=9.595093, y=299.106750, z=0.000000)
run_step waypoint loc: Location(x=9.595093, y=299.106750, z=0.000000)
run_step waypoint loc: Location(x=9.595093, y=299.106750, z=0.000000)
run_step waypoint loc: Location(x=9.595093, y=299.106750, z=0.000000)
run_step waypoint loc: Location(x=9.595093, y=299.106750, z=0.000000)
run_step waypoint loc: Location(x=9.583622, y=297.069763, z=0.000000)
run_step waypoint loc: Location(x=9.583622, y=297.069763, z=0.000000)
run_step waypoint loc: Location(x=9.583622, y=297.069763, z=0.000000)
run_step waypoint loc: Location(x=9.583622, y=297.069763, z=0.000000)
run_step waypoint loc: Location(x=9.583622, y=297.069763, z=0.000000)
run_step waypoint loc: Location(x=9.563979, y=295.032867, z=0.000000)
run_step waypoint loc: Location(x=9.563979, y=295.032867, z=0.000000)
run_step waypoint loc: Location(x=9.563979, y=295.032867, z=0.000000)
run_step waypoint loc: Location(x=9.563979, y=295.032867, z=0.000000)
run_step waypoint loc: Location(x=9.563979, y=295.032867, z=0.000000)
run_step waypoint loc: Location(x=9.536192, y=292.996063, z=0.000000)
run_step waypoint loc: Location(x=9.536192, y=292.996063, z=0.000000)
